stk_cd,t1_dt,t1_open,entry,tp,sl,result,entry_tm,tp_tm,sl_tm,rows,data_quality
439580,20250425,5459.0,5295.23,5665.8961,5083.420799999999,NO_ENTRY,,,,382,OK
439580,20250509,9120.0,8846.4,9465.648000000001,8492.544,SL_ONLY,20250509090800,,20250509133400,380,OK
440320,20250407,10250.0,9942.5,10638.475,9544.8,TP_ONLY,20250407090000,20250407090100,,381,OK
441270,20250716,9400.0,9118.0,9756.26,8753.279999999999,TP_ONLY,20250716091200,20250716095000,,379,OK
444530,20250619,17960.0,17421.2,18640.684,16724.352,SL_FIRST,20250619090200,20250619131000,20250619101000,382,OK
448280,20250509,17400.0,16878.0,18059.460000000003,16202.88,SL_ONLY,20250509090500,,20250509090500,377,OK
448900,20250416,18690.0,18129.3,19398.351,17404.127999999997,NO_ENTRY,,,,380,OK
448900,20251002,28000.0,27160.0,29061.2,26073.6,SL_ONLY,20251002092600,,20251002104400,380,OK
448900,20251103,37300.0,36181.0,38713.670000000006,34733.76,SL_FIRST,20251103090000,20251103100800,20251103091100,381,OK
452160,20250729,9430.0,9147.1,9787.397,8781.216,SL_ONLY,20250729090800,,20250729090800,378,OK
452160,20250730,9740.0,9447.8,10109.146,9069.887999999999,SL_ONLY,20250730090200,,20250730121000,381,OK
452260,20251218,1533.0,1487.01,1591.1007000000002,1427.5295999999998,NO_ENTRY,,,,377,OK
452280,20250912,12450.0,12076.5,12921.855000000001,11593.439999999999,SL_ONLY,20250912090600,,20250912112800,382,OK
452400,20250715,10800.0,10476.0,11209.320000000002,10056.96,NO_ENTRY,,,,380,OK
452400,20251224,14260.0,13832.199999999999,14800.454,13278.911999999998,SL_ONLY,20251224090000,,20251224090100,379,OK
452450,20250618,10410.0,10097.699999999999,10804.538999999999,9693.792,NONE_AFTER_ENTRY,20250618103100,,,382,OK
453450,20250411,18090.0,17547.3,18775.611,16845.408,SL_ONLY,20250411090400,,20250411102900,378,OK
456160,20250819,43355.0,42054.35,44998.154500000004,40372.176,NO_ENTRY,,,,382,OK
456160,20250826,50492.0,48977.24,52405.6468,47018.1504,NO_ENTRY,,,,379,OK
457550,20250620,31400.0,30458.0,32590.06,29239.68,SL_ONLY,20250620090900,,20250620092600,382,OK
457600,20250409,4015.0,3894.5499999999997,4167.1685,3738.7679999999996,NO_ENTRY,,,,299,OK
457600,20250410,4500.0,4365.0,4670.55,4190.4,TP_ONLY,20250410090100,20250410091500,,381,OK
457600,20251211,3200.0,3104.0,3321.28,2979.8399999999997,TP_FIRST,20251211090100,20251211092900,20251211133400,380,OK
458870,20251117,129800.0,125906.0,134719.42,120869.76,SL_ONLY,20251117094600,,20251117101200,382,OK
459510,20250514,23350.0,22649.5,24234.965,21743.52,SL_FIRST,20250514090400,20250514093800,20250514090600,377,OK
459550,20251120,4430.0,4297.099999999999,4597.897,4125.215999999999,NO_ENTRY,,,,379,OK
459550,20251126,5270.0,5111.9,5469.733,4907.423999999999,SL_ONLY,20251126091800,,20251126112900,382,OK
460930,20250414,19600.0,19012.0,20342.84,18251.52,SL_ONLY,20250414090300,,20250414121200,380,OK
464580,20250623,3900.0,3783.0,4047.8100000000004,3631.68,TP_ONLY,20250623090300,20250623091200,,378,OK
466100,20251013,36100.0,35017.0,37468.19,33616.32,NO_ENTRY,,,,381,OK
466410,20250619,19350.0,18769.5,20083.365,18018.719999999998,SL_ONLY,20250619090500,,20250619091300,379,OK
468530,20250924,41750.0,40497.5,43332.325000000004,38877.6,TP_ONLY,20250924095100,20250924121900,,381,OK
469610,20251111,84000.0,81480.0,87183.6,78220.8,SL_ONLY,20251111090000,,20251111090000,375,OK
469610,20251127,37800.0,36666.0,39232.62,35199.36,TP_ONLY,20251127090100,20251127092900,,380,OK
469750,20250723,1384.0,1342.48,1436.4536,1288.7808,SL_ONLY,20250723090200,,20250723090300,376,OK
469750,20251203,1650.0,1600.5,1712.535,1536.48,NO_ENTRY,,,,382,OK
474650,20251016,24950.0,24201.5,25895.605000000003,23233.44,TP_ONLY,20251016091200,20251016125200,,381,OK
474650,20251204,48000.0,46560.0,49819.200000000004,44697.6,NO_ENTRY,,,,382,OK
476060,20250401,6575.0,6377.75,6824.1925,6122.639999999999,NO_ENTRY,,,,382,OK
476060,20251013,23200.0,22504.0,24079.280000000002,21603.84,SL_FIRST,20251013091100,20251013120200,20251013092300,372,OK
476830,20251222,152100.0,147537.0,157864.59,141635.52,NO_ENTRY,,,,380,OK
476830,20251223,156500.0,151805.0,162431.35,145732.8,SL_FIRST,20251223090000,20251223092600,20251223090100,382,OK
486990,20251105,43100.0,41807.0,44733.490000000005,40134.72,NO_ENTRY,,,,379,OK
486990,20251106,59500.0,57715.0,61755.05,55406.4,TP_FIRST,20251106090200,20251106090300,20251106100000,373,OK
486990,20251127,51200.0,49664.0,53140.48,47677.439999999995,NONE_AFTER_ENTRY,20251127091000,,,382,OK
487570,20250530,65600.0,63632.0,68086.24,61086.72,SL_ONLY,20250530090500,,20250530094500,379,OK
487570,20250702,96400.0,93508.0,100053.56000000001,89767.68,SL_ONLY,20250702090200,,20250702091000,381,OK
488280,20250924,30700.0,29779.0,31863.530000000002,28587.84,NO_ENTRY,,,,381,OK
488900,20251223,15120.0,14666.4,15693.048,14079.743999999999,SL_ONLY,20251223090300,,20251223091600,381,OK
489500,20251208,25300.0,24541.0,26258.870000000003,23559.36,SL_ONLY,20251208090200,,20251208110900,380,OK
489500,20251229,32000.0,31040.0,33212.8,29798.399999999998,SL_ONLY,20251229090100,,20251229102000,382,OK
500041,20250801,1837.0,1781.8899999999999,1906.6223,1710.6143999999997,NO_ENTRY,,,,57,LOW_ROWS
530064,20250801,1600.0,1552.0,1660.64,1489.9199999999998,NO_ENTRY,,,,152,LOW_ROWS
530130,20250408,32265.0,31297.05,33487.8435,30045.167999999998,NO_ENTRY,,,,162,LOW_ROWS
550070,20250801,11450.0,11106.5,11883.955,10662.24,NO_ENTRY,,,,15,LOW_ROWS
570073,20250801,13670.0,13259.9,14188.093,12729.503999999999,NO_ENTRY,,,,40,LOW_ROWS
570114,20250408,36560.0,35463.2,37945.623999999996,34044.672,SL_ONLY,20250408091000,,20250408091000,52,LOW_ROWS
580033,20250801,11525.0,11179.25,11961.7975,10732.08,NO_ENTRY,,,,43,LOW_ROWS
580034,20250411,38310.0,37160.7,39761.949,35674.272,NO_ENTRY,,,,36,LOW_ROWS
610029,20250801,11545.0,11198.65,11982.5555,10750.704,NO_ENTRY,,,,17,LOW_ROWS
610089,20250625,16350.0,15859.5,16969.665,15225.119999999999,NO_ENTRY,,,,34,LOW_ROWS
900070,20250707,580.0,562.6,601.9820000000001,540.096,SL_ONLY,20250707090000,,20250707090000,350,OK
900100,20251001,1000.0,970.0,1037.9,931.1999999999999,TP_FIRST,20251001090000,20251001090100,20251001150600,378,OK
900110,20250704,2750.0,2667.5,2854.2250000000004,2560.7999999999997,SL_ONLY,20250704090200,,20250704090200,280,OK
900260,20250707,930.0,902.1,965.2470000000001,866.016,TP_FIRST,20250707090000,20250707090000,20250707090500,356,OK
900260,20251215,1570.0,1522.8999999999999,1629.503,1461.984,NO_ENTRY,,,,378,OK
900300,20250611,480.0,465.59999999999997,498.192,446.97599999999994,NO_ENTRY,,,,378,OK
900300,20250707,703.0,681.91,729.6437,654.6336,SL_ONLY,20250707090300,,20250707090400,377,OK
900300,20251031,487.0,472.39,505.45730000000003,453.4944,SL_ONLY,20251031090000,,20251031095800,381,OK
950220,20251210,798.0,774.06,828.2442,743.0975999999999,SL_ONLY,20251210090000,,20251210091400,381,OK
